scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,reason,best_station_id,best_possible_waiting_time_min,waiting_time_threshold_min
A13_sens_plus,97,A13,1,22.64591439688716,45.613373138984926,0.1904755953953297,239.47095712873318,WAITING_TIME_ABOVE_THRESHOLD,0,15.758754863813223,15.0
A13_sens_plus,98,A13,1,22.879377431906615,56.252691865383554,0.2308400935726921,243.68683530995642,WAITING_TIME_ABOVE_THRESHOLD,0,15.525291828793769,15.0
A13_sens_plus,99,A13,1,23.11284046692607,38.27593146421318,0.1620912522615773,236.1381686560407,WAITING_TIME_ABOVE_THRESHOLD,0,15.291828793774314,15.0
A13_sens_plus,100,A13,1,23.346303501945524,69.28601040404581,0.21456803792924622,322.9092789061755,WAITING_TIME_ABOVE_THRESHOLD,0,15.05836575875486,15.0
A13_sens_plus,102,A13,1,23.813229571984436,51.264720772453586,0.23186174189674139,221.10038660575623,WAITING_TIME_ABOVE_THRESHOLD,4,16.186770428015578,15.0
A13_sens_plus,103,A13,1,24.04669260700389,25.6184662073698,0.24224930522086563,105.75248578736979,WAITING_TIME_ABOVE_THRESHOLD,0,15.992217898832678,15.0
A13_sens_plus,104,A13,1,24.280155642023345,13.533686091128345,0.1872327793631709,72.28267473868655,WAITING_TIME_ABOVE_THRESHOLD,0,15.758754863813223,15.0
A13_sens_plus,105,A13,1,24.513618677042803,39.71254549645786,0.22755214250353478,174.5206397950789,WAITING_TIME_ABOVE_THRESHOLD,4,15.486381322957214,15.0
A13_sens_plus,106,A13,1,24.747081712062258,79.3913412236689,0.1559317467623441,509.1416140208409,WAITING_TIME_ABOVE_THRESHOLD,4,15.25291828793776,15.0
A13_sens_plus,107,A13,1,24.980544747081712,42.13333110464396,0.20357774778477394,206.96432475119076,WAITING_TIME_ABOVE_THRESHOLD,4,15.019455252918306,15.0
A13_sens_plus,112,A13,1,26.147859922178988,69.71247155445882,0.18354322297102552,379.81501264943876,WAITING_TIME_ABOVE_THRESHOLD,2,15.019455252918306,15.0
A13_sens_plus,115,A13,1,26.848249027237355,14.569642016753397,0.18993686987105107,76.70781363641923,WAITING_TIME_ABOVE_THRESHOLD,0,17.39299610894942,15.0
A13_sens_plus,116,A13,1,27.08171206225681,20.15248410603786,0.24426210309496554,82.50352326739309,WAITING_TIME_ABOVE_THRESHOLD,0,17.159533073929964,15.0
A13_sens_plus,136,A13,1,31.750972762645915,43.30946030833538,0.17349720276073458,249.62627419453165,WAITING_TIME_ABOVE_THRESHOLD,0,16.653696498054472,15.0
A13_sens_plus,137,A13,1,31.98443579766537,21.00055623497454,0.19522934696080504,107.5686445808308,WAITING_TIME_ABOVE_THRESHOLD,0,16.420233463035018,15.0
A13_sens_plus,138,A13,1,32.217898832684824,17.521583381629434,0.15752140877927917,111.23302868742674,WAITING_TIME_ABOVE_THRESHOLD,0,16.186770428015564,15.0
A13_sens_plus,139,A13,1,32.45136186770428,55.82193169275869,0.21959813046494114,254.20039585296317,WAITING_TIME_ABOVE_THRESHOLD,0,15.95330739299611,15.0
A13_sens_plus,140,A13,1,32.68482490272373,22.70331573559565,0.18207716928459647,124.69062334832951,WAITING_TIME_ABOVE_THRESHOLD,0,15.719844357976655,15.0
A13_sens_plus,141,A13,1,32.91828793774319,24.106292218583896,0.23468260261678753,102.71870155602025,WAITING_TIME_ABOVE_THRESHOLD,0,15.4863813229572,15.0
A13_sens_plus,142,A13,1,33.15175097276265,27.38087989765465,0.1687290525110122,162.27721006059477,WAITING_TIME_ABOVE_THRESHOLD,0,15.252918287937732,15.0
A13_sens_plus,143,A13,1,33.3852140077821,39.02822034781635,0.16956866642864918,230.1617460926284,WAITING_TIME_ABOVE_THRESHOLD,0,15.019455252918291,15.0
A13_sens_plus,145,A13,1,33.85214007782101,64.12585091104157,0.23631417672755606,271.3584593148279,WAITING_TIME_ABOVE_THRESHOLD,4,16.14785992217901,15.0
A13_sens_plus,146,A13,1,34.08560311284047,28.873812976194316,0.16265714631595737,177.51333790221346,WAITING_TIME_ABOVE_THRESHOLD,4,15.91439688715954,15.0
A13_sens_plus,148,A13,1,34.552529182879375,69.05093095200019,0.18688284121919616,369.48780584414317,WAITING_TIME_ABOVE_THRESHOLD,4,15.447470817120632,15.0
A13_sens_plus,149,A13,1,34.78599221789883,16.24528651900551,0.20323932158135022,79.93180843453584,WAITING_TIME_ABOVE_THRESHOLD,0,15.252918287937746,15.0
A13_sens_plus,153,A13,1,35.719844357976655,12.444731832237457,0.2139570935195979,58.164614351043014,WAITING_TIME_ABOVE_THRESHOLD,0,18.521400778210122,15.0
A13_sens_plus,161,A13,1,37.5875486381323,19.88246135468067,0.24054017766772937,82.65754830423941,WAITING_TIME_ABOVE_THRESHOLD,0,16.653696498054472,15.0
A13_sens_plus,166,A13,1,38.75486381322957,65.41547392781669,0.245693011926254,266.24881764016743,WAITING_TIME_ABOVE_THRESHOLD,2,15.214007782101163,15.0
A13_sens_plus,177,A13,1,41.32295719844358,38.3365839200348,0.2303103459253075,166.45619529601083,WAITING_TIME_ABOVE_THRESHOLD,0,17.081712062256813,15.0
A13_sens_plus,178,A13,1,41.55642023346304,55.181458114153834,0.16166657766679116,341.3287947981902,WAITING_TIME_ABOVE_THRESHOLD,0,16.848249027237344,15.0
A13_sens_plus,179,A13,1,41.78988326848249,58.599407973933324,0.18373012214676937,318.94284556738216,WAITING_TIME_ABOVE_THRESHOLD,0,16.614785992217904,15.0
A13_sens_plus,180,A13,1,42.023346303501945,43.33837528713066,0.16543804753536084,261.9613561255762,WAITING_TIME_ABOVE_THRESHOLD,0,16.381322957198435,15.0
A13_sens_plus,181,A13,1,42.2568093385214,51.5646875877161,0.2117489873276074,243.5179890987521,WAITING_TIME_ABOVE_THRESHOLD,0,16.147859922178995,15.0
A13_sens_plus,182,A13,1,42.490272373540854,14.001119040013066,0.20128348237225077,69.55920513199189,WAITING_TIME_ABOVE_THRESHOLD,0,15.914396887159526,15.0
A13_sens_plus,183,A13,1,42.72373540856031,49.101313230095194,0.2470960047160785,198.71350524875635,WAITING_TIME_ABOVE_THRESHOLD,0,15.680933852140086,15.0
A13_sens_plus,184,A13,1,42.95719844357976,32.28046496486418,0.15926397569880488,202.6852891448095,WAITING_TIME_ABOVE_THRESHOLD,0,15.447470817120617,15.0
A13_sens_plus,185,A13,1,43.190661478599225,46.336899398683244,0.1586420606739881,292.0845783383153,WAITING_TIME_ABOVE_THRESHOLD,0,15.214007782101163,15.0
A13_sens_plus,187,A13,1,43.65758754863813,62.905324015074946,0.2386390354147568,263.60031126401816,WAITING_TIME_ABOVE_THRESHOLD,4,16.342412451361895,15.0
A13_sens_plus,188,A13,1,43.89105058365759,78.6268991995961,0.2097338272065813,374.8889735471763,WAITING_TIME_ABOVE_THRESHOLD,4,16.108949416342426,15.0
A13_sens_plus,189,A13,1,44.12451361867704,62.56846909014179,0.23645334957737302,264.61231867501175,WAITING_TIME_ABOVE_THRESHOLD,4,15.875486381322958,15.0
A13_sens_plus,190,A13,1,44.3579766536965,31.151629739410502,0.15076767503573807,206.6200843916065,WAITING_TIME_ABOVE_THRESHOLD,4,15.642023346303517,15.0
A13_sens_plus,191,A13,1,44.59143968871595,41.14972014721795,0.2414852672664731,170.40261136017975,WAITING_TIME_ABOVE_THRESHOLD,4,15.408560311284077,15.0
A13_sens_plus,192,A13,1,44.824902723735406,68.91150153368865,0.19327992665118413,356.5372914180298,WAITING_TIME_ABOVE_THRESHOLD,4,15.175097276264609,15.0
A13_sens_plus,197,A13,1,45.992217898832685,24.616266811890817,0.17472401827189551,140.8865653122995,WAITING_TIME_ABOVE_THRESHOLD,2,15.175097276264609,15.0
A13_sens_plus,198,A13,1,46.22568093385214,16.800700478706254,0.1736951902827777,96.72519113139822,WAITING_TIME_ABOVE_THRESHOLD,0,18.015564202334645,15.0
A13_sens_plus,200,A13,1,46.69260700389105,18.63912298930794,0.24236941704945472,76.90377447871109,WAITING_TIME_ABOVE_THRESHOLD,0,17.548638132295736,15.0
