scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps
A13_sens_plus,129,A13,1,30.116731517509727,22.416795817879738,0.1942755113634012,115.38662624311974,2,Viamala,100.0,16,90.11673151750972,9,14.552529182879383,104.6692607003891,114.6692607003891,13,100.0,90.0,19.42755113634012,2.989244681539617,17.48479602270611,100.0,2,2,1,0
A13_sens_plus,130,A13,1,30.35019455252918,70.25481116218357,0.233287145686668,301.15165992276326,2,Viamala,100.0,16,90.35019455252919,9,14.552529182879368,104.90272373540856,114.90272373540856,14,100.0,90.0,23.3287145686668,46.926096593516775,20.99584311180012,100.0,2,4,0,2
A13_sens_plus,131,A13,1,30.58365758754864,61.54473007220405,0.21117055694046216,291.4456019053645,2,Viamala,100.0,16,90.58365758754864,9,14.785992217898823,105.36964980544747,115.36964980544747,15,100.0,90.0,21.117055694046215,40.42767437815783,19.005350124641595,100.0,2,4,0,2
A13_sens_plus,132,A13,1,30.817120622568094,71.74924934879789,0.1726506343937195,415.5747796742988,0,Heidiland,58.0,6,65.6171206225681,6,13.424124513618679,79.04124513618677,89.04124513618677,3,58.0,132.0,10.013736794835731,61.73551255396216,22.789883739970975,100.0,0,4,0,4
A13_sens_plus,133,A13,1,31.05058365758755,71.88867318654646,0.17608495526080636,408.2613025063346,0,Heidiland,58.0,6,65.85058365758755,6,13.424124513618665,79.27470817120621,89.27470817120621,4,58.0,132.0,10.21292740512677,61.675745781419685,23.243214094426442,100.0,0,4,0,4
A13_sens_plus,134,A13,1,31.284046692607003,42.48891160034744,0.23903181118052153,177.75421351034728,0,Heidiland,58.0,6,66.084046692607,6,13.424124513618679,79.50817120622568,89.50817120622568,5,58.0,132.0,13.863845048470248,28.625066551877197,31.55219907582884,100.0,0,4,0,4
A13_sens_plus,135,A13,1,31.51750972762646,30.648309184201523,0.24595133062892988,124.61127616520622,0,Heidiland,58.0,6,66.31750972762646,6,13.424124513618679,79.74163424124514,89.74163424124514,0,58.0,132.0,14.265177176477932,16.38313200772359,32.465575643018745,100.0,0,2,0,2
A13_sens_plus,144,A13,1,33.61867704280156,88.27176772656453,0.15576594614529007,566.6949029040621,0,Heidiland,58.0,6,68.41867704280156,6,14.785992217898823,83.20466926070038,93.20466926070038,1,58.0,132.0,9.034424876426824,79.23734285013771,20.56110489117829,100.0,0,4,0,4
A13_sens_plus,150,A13,1,35.01945525291829,87.00363469805414,0.17440197165192486,498.8684122889266,4,Ghiffa,153.0,1,126.81945525291829,12,14.980544747081723,141.8,151.8,0,153.0,37.0,26.683501662744504,60.32013303530964,6.45287295112122,100.0,4,4,1,0
A13_sens_plus,151,A13,1,35.252918287937746,67.48350004494868,0.2010195708729167,335.7061193191549,1,Apfelwuhr,65.0,1,74.25291828793775,7,14.980544747081709,89.23346303501945,99.23346303501945,0,65.0,125.0,13.066272106739586,54.417227938209095,25.127446359114586,100.0,1,4,0,3
A13_sens_plus,152,A13,1,35.4863813229572,28.875985222921237,0.19976977614161975,144.5463161677201,0,Heidiland,58.0,6,70.2863813229572,7,14.552529182879368,84.83891050583657,94.83891050583657,2,58.0,132.0,11.586647016213945,17.289338206707292,26.36961045069381,100.0,0,2,0,2
A13_sens_plus,154,A13,1,35.95330739299611,70.79886981370773,0.23280787000389114,304.1085759365626,3,Isola,147.0,1,124.15330739299611,12,14.747081712062254,138.90038910505837,148.90038910505837,0,147.0,43.0,34.222756890572,36.576112923135724,10.010738410167319,100.0,3,4,0,1
A13_sens_plus,155,A13,1,36.18677042801556,33.17318894712159,0.24980063878968214,132.79865539115582,2,Viamala,100.0,16,96.18677042801556,9,14.980544747081723,111.16731517509729,121.16731517509729,0,100.0,90.0,24.980063878968213,8.193125068153375,22.482057491071394,100.0,2,2,1,0
A13_sens_plus,156,A13,1,36.42023346303502,63.49832375633674,0.15645165990835008,405.8654525847426,2,Viamala,100.0,16,96.42023346303502,9,14.980544747081709,111.40077821011673,121.40077821011673,1,100.0,90.0,15.645165990835007,47.853157765501734,14.080649391751507,100.0,2,4,0,2
A13_sens_plus,157,A13,1,36.65369649805447,73.60236218185929,0.16458968672388244,447.1869632107355,2,Viamala,100.0,16,96.65369649805447,9,14.980544747081723,111.6342412451362,121.6342412451362,2,100.0,90.0,16.458968672388245,57.143393509471046,14.81307180514942,100.0,2,4,0,2
A13_sens_plus,158,A13,1,36.88715953307393,73.04326332220471,0.19697100964683711,370.83255781228416,2,Viamala,100.0,16,96.88715953307393,9,14.980544747081709,111.86770428015564,121.86770428015564,3,100.0,90.0,19.697100964683713,53.346162357520996,17.72739086821534,100.0,2,4,0,2
