scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,reason,best_station_id,best_possible_waiting_time_min,waiting_time_threshold_min
A2_sens_plus,279,A2,1,21.003764115432872,78.09053014577648,0.19898242560924626,392.4493829376045,WAITING_TIME_ABOVE_THRESHOLD,11,15.094102885821826,15.0
A2_sens_plus,280,A2,1,21.07904642409034,13.478004961023355,0.21322025001148623,63.21165536714872,WAITING_TIME_ABOVE_THRESHOLD,3,15.24466750313676,15.0
A2_sens_plus,281,A2,1,21.154328732747803,24.519872767721928,0.18341112669587556,133.6880330514502,WAITING_TIME_ABOVE_THRESHOLD,3,15.169385194479297,15.0
A2_sens_plus,282,A2,1,21.22961104140527,28.93958968835168,0.17442050007658882,165.91851115920537,WAITING_TIME_ABOVE_THRESHOLD,3,15.094102885821833,15.0
A2_sens_plus,283,A2,1,21.304893350062734,29.951006066576944,0.2412671835255536,124.14040578960342,WAITING_TIME_ABOVE_THRESHOLD,3,15.01882057716437,15.0
A2_sens_plus,287,A2,1,21.606022584692596,39.88913107676573,0.22449915257796885,177.68054185822453,WAITING_TIME_ABOVE_THRESHOLD,4,15.018820577164377,15.0
A2_sens_plus,291,A2,1,21.907151819322458,14.15694931720834,0.19564521945142715,72.36031300383031,WAITING_TIME_ABOVE_THRESHOLD,0,15.257214554579676,15.0
A2_sens_plus,292,A2,1,21.982434127979925,83.98734952144497,0.1740226276149003,482.62315465838725,WAITING_TIME_ABOVE_THRESHOLD,0,15.181932245922212,15.0
A2_sens_plus,293,A2,1,22.05771643663739,17.929051326390038,0.21448191943592904,83.59236700949928,WAITING_TIME_ABOVE_THRESHOLD,0,15.106649937264748,15.0
A2_sens_plus,294,A2,1,22.132998745294856,77.48599612782021,0.17893201361023345,433.04713653202106,WAITING_TIME_ABOVE_THRESHOLD,0,15.031367628607285,15.0
A2_sens_plus,300,A2,1,22.58469259723965,72.31970836625032,0.2360569919294376,306.365457659768,WAITING_TIME_ABOVE_THRESHOLD,7,15.094102885821826,15.0
A2_sens_plus,301,A2,1,22.659974905897116,20.764176673051765,0.16676995196777808,124.50790102202373,WAITING_TIME_ABOVE_THRESHOLD,0,15.031367628607278,15.0
A2_sens_plus,304,A2,1,22.88582183186951,78.6057715298046,0.22975108356807525,342.1344975137569,WAITING_TIME_ABOVE_THRESHOLD,7,15.169385194479304,15.0
A2_sens_plus,305,A2,1,22.961104140526977,47.02394924748127,0.23391738662343245,201.02802073101944,WAITING_TIME_ABOVE_THRESHOLD,7,15.094102885821826,15.0
A2_sens_plus,306,A2,1,23.03638644918444,40.80715968802828,0.1638329070116049,249.07791989028036,WAITING_TIME_ABOVE_THRESHOLD,7,15.018820577164377,15.0
A2_sens_plus,308,A2,1,23.186951066499372,31.317065400067683,0.16157041673094294,193.8292048365438,WAITING_TIME_ABOVE_THRESHOLD,7,15.16938519447929,15.0
A2_sens_plus,309,A2,1,23.26223337515684,21.181472876316548,0.1890062590156529,112.06757377575715,WAITING_TIME_ABOVE_THRESHOLD,3,16.072772898368875,15.0
