scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps,forced_over_threshold
A2_sens_minus,79,A2,-1,79,42.14092720608545,0.22939325249043846,183.70604518039153,11,Gotthard-Ost,139.0,10,170.2,17,0.0,170.2,180.2,8,152.0,139.0,34.86777437854665,7.2731528275388015,31.885662096170947,100.0,11,11,1,0,0
A2_sens_minus,80,A2,-1,80,41.9605410051258,0.21700677860107692,193.36050825519035,11,Gotthard-Ost,139.0,10,171.2,17,0.0,171.2,181.2,9,152.0,139.0,32.98503034736369,8.975510657762108,30.163942225549693,100.0,11,11,1,0,0
A2_sens_minus,81,A2,-1,81,48.90748303377396,0.1899285270173637,257.50467189851224,15,Gunzgen-Nord,45.0,1,228.6,22,14.0,242.6,252.6,0,246.0,45.0,46.722417646271474,2.1850653875024832,8.546783715781366,100.0,15,16,0,1,0
A2_sens_minus,82,A2,-1,82,80.53839191573057,0.22847531370229757,352.50369333411567,14,Knutwil-Nord,70.0,1,214.6,21,14.0,228.6,238.6,0,221.0,70.0,50.49304432820776,30.045347587522812,15.993271959160829,100.0,14,18,0,4,0
A2_sens_minus,83,A2,-1,83,61.32214710550219,0.19199905251142876,319.3877589674667,13,Kirchbühl,81.0,1,209.0,20,11.0,220.0,230.0,0,210.0,81.0,40.31980102740004,21.00234607810215,15.55192325342573,100.0,13,18,0,5,0
A2_sens_minus,84,A2,-1,84,76.03719523083146,0.1506924847514322,504.58518456481147,12,Neuenkirch-Ost,86.0,4,207.0,20,0.0,207.0,217.0,0,205.0,86.0,30.8919593740436,45.145235856787856,12.95955368862317,100.0,12,18,0,6,0
A2_sens_minus,85,A2,-1,85,50.21447184472215,0.19075238952406326,263.2442611597672,12,Neuenkirch-Ost,86.0,4,208.0,20,0.0,208.0,218.0,1,205.0,86.0,39.10423985243297,11.11023199228918,16.40470549906944,100.0,12,17,0,5,0
A2_sens_minus,86,A2,-1,86,52.91723463302831,0.1615833608640296,327.49185528798046,18,Sonnenberg-Ost,23.0,1,246.8,24,14.0,260.8,270.8,0,268.0,23.0,43.30434071155994,9.61289392146837,3.7164172998726808,100.0,18,18,1,0,0
A2_sens_minus,87,A2,-1,87,65.90343643989492,0.16475236965825354,400.0151049517446,17,Mühlematt-Ost,28.0,1,244.79999999999998,24,14.999999999999972,259.79999999999995,269.79999999999995,0,263.0,28.0,43.32987322012068,22.573563219774236,4.613066350431099,100.0,17,18,0,1,0
A2_sens_minus,88,A2,-1,88,65.56610224745165,0.16418122279966355,399.352015592285,16,Eggberg,39.0,1,239.2,23,13.0,252.2,262.2,0,252.0,39.0,41.37366814551521,24.192434101936442,6.403067689186878,100.0,16,18,0,2,0
