scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps,forced_over_threshold
A8_sens_plus,19,A8,1,19,25.773015112678685,0.17773941111732713,145.00450378822129,0,Iseltwald-Nord,31.0,6,37.6,3,12.0,49.6,59.6,1,31.0,56.0,5.509921744637142,20.263093368041545,9.95340702257032,100.0,0,0,1,0,0
A8_sens_plus,20,A8,1,20,24.46345845179013,0.22237042640639515,110.01219382959545,0,Iseltwald-Nord,31.0,6,38.6,3,12.0,50.6,60.6,2,31.0,56.0,6.8934832185982495,17.569975233191883,12.452743878758127,100.0,0,0,1,0,0
A8_sens_plus,21,A8,1,21,77.6316111300415,0.19311337134250586,402.00018564408,0,Iseltwald-Nord,31.0,6,39.6,3,12.0,51.6,61.6,3,31.0,56.0,5.986514511617682,71.64509661842382,10.814348795180328,100.0,0,0,1,0,0
A8_sens_plus,22,A8,1,22,16.979287465157327,0.18254907077567903,93.01218238476771,0,Iseltwald-Nord,31.0,6,40.6,4,12.0,52.6,62.6,4,31.0,56.0,5.6590211940460495,11.320266271111278,10.222747963438026,100.0,0,0,1,0,0
A8_sens_plus,23,A8,1,23,53.69651432507247,0.21968718015333133,244.42261167718038,0,Iseltwald-Nord,31.0,6,41.6,4,12.0,53.6,63.6,5,31.0,56.0,6.810302584753272,46.8862117403192,12.302482088586554,100.0,0,0,1,0,0
A8_sens_plus,24,A8,1,24,26.27391066385794,0.18831278308783803,139.5227144596049,0,Iseltwald-Nord,31.0,6,42.6,4,16.0,58.6,68.6,0,31.0,56.0,5.837696275722979,20.43621438813496,10.54551585291893,100.0,0,0,1,0,1
A8_sens_plus,25,A8,1,25,34.10242703221435,0.2204514892740968,154.69356611972503,0,Iseltwald-Nord,31.0,6,43.6,4,16.0,59.6,69.6,1,31.0,56.0,6.833996167497001,27.26843086471735,12.345283399349421,100.0,0,0,1,0,1
A8_sens_plus,26,A8,1,26,88.17235812243483,0.2351529841131666,374.9574280545901,0,Iseltwald-Nord,31.0,6,44.6,4,16.0,60.6,70.6,2,31.0,56.0,7.289742507508165,80.88261561492666,13.16856711033733,100.0,0,0,1,0,1
A8_sens_plus,27,A8,1,27,32.13000908434487,0.1770819356318388,181.4414833997782,0,Iseltwald-Nord,31.0,6,45.6,4,16.0,61.6,71.6,3,31.0,56.0,5.489540004587003,26.640469079757867,9.916588395382973,100.0,0,0,1,0,1
A8_sens_plus,28,A8,1,28,64.68080980170578,0.17064993043136914,379.02628871986957,0,Iseltwald-Nord,31.0,6,46.6,4,16.0,62.6,72.6,4,31.0,56.0,5.290147843372443,59.39066195833333,9.556396104156672,100.0,0,0,1,0,1
A8_sens_plus,29,A8,1,29,71.39081346462,0.18203659000208128,392.17837174275655,0,Iseltwald-Nord,31.0,6,47.6,4,16.0,63.6,73.6,5,31.0,56.0,5.64313429006452,65.74767917455547,10.194049040116552,100.0,0,0,1,0,1
