scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps,forced_over_threshold
A2_sens_plus,24,A2,1,24,72.27067976590095,0.15416141738618924,468.7987499807161,19,Coldrerio-Ovest,283.0,7,193.8,19,0.0,193.8,203.8,6,283.0,8.0,43.627681120291555,28.642998645609396,1.233291339089514,100.0,19,19,1,0,0
A2_sens_plus,25,A2,1,25,25.571096628157406,0.19939908192445188,128.24079419706536,6,Neuenkirch-West,86.0,3,76.6,7,0.0,76.6,86.6,2,86.0,205.0,17.14832104550286,8.422775582654545,40.87681179451263,100.0,6,6,1,0,0
A2_sens_plus,26,A2,1,26,47.33768029816274,0.18298612123327854,258.6954681541921,16,Sasso/Cadenazzo-Nord,243.0,1,171.8,17,0.0,171.8,181.8,0,243.0,48.0,44.46562745968669,2.8720528384760513,8.78333381919737,100.0,16,16,1,0,0
A2_sens_plus,27,A2,1,27,13.504301262978302,0.1644524188866047,82.11676881621278,5,Inseli,79.0,1,74.4,7,0.0,74.4,84.4,0,79.0,212.0,12.99174109204177,0.5125601709365313,34.8639128039602,100.0,5,5,1,0,0
A2_sens_plus,28,A2,1,28,22.343159365403828,0.16034029677225517,139.3483722756214,7,Gotthard-West,139.0,10,111.39999999999999,11,0.0,111.39999999999999,121.39999999999999,0,139.0,152.0,22.287301251343468,0.05585811406036001,24.371725109382787,100.0,7,7,1,0,0
A2_sens_plus,29,A2,1,29,64.64391625939638,0.2087644572177712,309.65000997254776,19,Coldrerio-Ovest,283.0,7,198.8,19,0.0,198.8,208.8,0,283.0,8.0,59.08034139262925,5.5635748667671265,1.6701156577421696,100.0,19,19,1,0,0
A2_sens_plus,30,A2,1,30,69.58097247262538,0.16705929685368862,416.504641065051,19,Coldrerio-Ovest,283.0,7,199.8,19,0.0,199.8,209.8,1,283.0,8.0,47.27778100959388,22.303191463031496,1.336474374829509,100.0,19,19,1,0,0
A2_sens_plus,31,A2,1,31,87.4007785947368,0.24251201183767973,360.39773012660777,19,Coldrerio-Ovest,283.0,7,200.8,20,0.0,200.8,210.8,2,283.0,8.0,68.63089935006336,18.769879244673447,1.9400960947014378,100.0,19,19,1,0,0
A2_sens_plus,32,A2,1,32,36.06602865105216,0.2081061139700395,173.30595417415026,10,Wassen,158.0,1,126.80000000000001,12,0.0,126.80000000000001,136.8,0,158.0,133.0,32.88076600726624,3.1852626437859186,27.678113158015254,100.0,10,10,1,0,0
A2_sens_plus,33,A2,1,33,39.636776482789514,0.1846869804534837,214.6159755574793,13,Bodio/Personico,212.0,1,160.2,16,0.0,160.2,170.2,0,212.0,79.0,39.15363985613855,0.48313662665096757,14.590271455825212,100.0,13,13,1,0,0
A2_sens_plus,34,A2,1,34,47.564464902064636,0.20909154914814168,227.48152709110755,14,Moleno-Sud,225.0,1,169.0,16,0.0,169.0,179.0,0,225.0,66.0,47.045598558331875,0.5188663437327605,13.800042243777352,100.0,14,14,1,0,0
A2_sens_plus,35,A2,1,35,25.157708726742854,0.15228038710296973,165.2064931364509,10,Wassen,158.0,1,129.8,12,7.0,136.8,146.8,0,158.0,133.0,24.06030116226922,1.0974075644736345,20.253291484694973,100.0,10,10,1,0,0
A2_sens_plus,36,A2,1,36,20.39372042683773,0.24585592132414452,82.94988510750564,5,Inseli,79.0,1,83.4,8,1.0,84.4,94.4,0,79.0,212.0,19.422617784607418,0.9711026422303135,52.12145532071864,100.0,5,5,1,0,0
A2_sens_plus,37,A2,1,37,48.0563940980747,0.19823034369429002,242.4270331296356,15,Bellinzona-Nord,233.0,10,176.8,17,0.0,176.8,186.8,1,233.0,58.0,46.18767008076957,1.8687240173051265,11.497359934268822,100.0,15,15,1,0,0
A2_sens_plus,38,A2,1,38,28.15274792407073,0.22827352272502863,123.3290115647038,6,Neuenkirch-West,86.0,3,89.6,8,0.0,89.6,99.6,0,86.0,205.0,19.631522954352462,8.521224969718268,46.79607215863087,100.0,6,6,1,0,0
A2_sens_plus,39,A2,1,39,63.585119574600824,0.15827299999224384,401.7433142590133,19,Coldrerio-Ovest,283.0,7,208.8,20,0.0,208.8,218.8,3,283.0,8.0,44.79125899780501,18.793860576795815,1.2661839999379507,100.0,19,19,1,0,0
A2_sens_plus,40,A2,1,40,44.97215350978646,0.19866583308381602,226.3708500435148,14,Moleno-Sud,225.0,1,175.0,17,4.0,179.0,189.0,0,225.0,66.0,44.699812443858605,0.27234106592785423,13.111944983531858,100.0,14,14,1,0,0
A2_sens_plus,41,A2,1,41,76.614255684627,0.19907069943545208,384.8595293124435,19,Coldrerio-Ovest,283.0,7,210.8,21,0.0,210.8,220.8,4,283.0,8.0,56.33700794023294,20.27724774439406,1.5925655954836166,100.0,19,19,1,0,0
A2_sens_plus,42,A2,1,42,66.02120816017992,0.24378264549749828,270.8199676209414,17,Agno/Muzzano-Sud,263.0,1,199.79999999999998,19,0.0,199.79999999999998,209.79999999999998,0,263.0,28.0,64.11483576584205,1.906372394337879,6.825914073929952,100.0,17,17,1,0,0
A2_sens_plus,43,A2,1,43,34.98933131056329,0.20717280523760753,168.88959567079206,10,Wassen,158.0,1,137.8,13,9.0,146.8,156.8,0,158.0,133.0,32.73330322754199,2.256028083021299,27.5539830966018,100.0,10,10,1,0,0
A2_sens_plus,44,A2,1,44,76.58078411161608,0.19734894010569537,388.04760780879417,19,Coldrerio-Ovest,283.0,7,213.8,21,0.0,213.8,223.8,5,283.0,8.0,55.84975004991179,20.731034061704293,1.578791520845563,100.0,19,19,1,0,0
A2_sens_plus,45,A2,1,45,74.38114859974415,0.17669756630918934,420.95174344161796,19,Coldrerio-Ovest,283.0,7,214.8,21,0.0,214.8,224.8,6,283.0,8.0,50.005411265500584,24.375737334243567,1.4135805304735147,100.0,19,19,1,0,0
A2_sens_plus,46,A2,1,46,40.99827032241396,0.18315689973425522,223.84234709093073,13,Bodio/Personico,212.0,1,173.2,17,0.0,173.2,183.2,0,212.0,79.0,38.829262743662106,2.1690075787518523,14.469395079006162,100.0,13,13,1,0,0
A2_sens_plus,47,A2,1,47,33.066248314419525,0.20206724024715378,163.63982738604895,10,Wassen,158.0,1,141.8,14,15.0,156.8,166.8,0,158.0,133.0,31.926623959050296,1.1396243553692287,26.874942952871454,100.0,10,10,1,0,0
A2_sens_plus,48,A2,1,48,64.59964031799804,0.19389114603050467,333.17478203896246,19,Coldrerio-Ovest,283.0,7,217.8,21,0.0,217.8,227.8,0,283.0,8.0,54.87119432663282,9.72844599136522,1.5511291682440373,100.0,19,19,1,0,0
A2_sens_plus,49,A2,1,49,21.180198688744785,0.15216120798803304,139.19578431850078,7,Gotthard-West,139.0,10,132.39999999999998,13,0.0,132.39999999999998,142.39999999999998,1,139.0,152.0,21.150407910336593,0.029790778408191443,23.12850361418102,100.0,7,7,1,0,0
A2_sens_plus,50,A2,1,50,25.992656198008667,0.23262919241943578,111.73428376582811,6,Neuenkirch-West,86.0,3,101.6,10,0.0,101.6,111.6,1,86.0,205.0,20.006110548071476,5.986545649937192,47.68898444598433,100.0,6,6,1,0,0
A2_sens_plus,51,A2,1,51,10.588981580080441,0.23961607718397668,44.19144868960627,2,Teufengraben,40.0,11,75.0,7,0.0,75.0,85.0,0,40.0,251.0,9.584643087359067,1.0043384927213737,60.14363537317815,100.0,2,2,1,0,0
A2_sens_plus,52,A2,1,52,72.95395020017108,0.16402490889986107,444.7736059692631,19,Coldrerio-Ovest,283.0,7,221.8,22,0.0,221.8,231.8,1,283.0,8.0,46.41904921866068,26.534900981510397,1.3121992711988886,100.0,19,19,1,0,0
A2_sens_plus,53,A2,1,53,63.188068527362574,0.20540361435390495,307.6288054916659,19,Coldrerio-Ovest,283.0,7,222.8,22,0.0,222.8,232.8,2,283.0,8.0,58.129222862155096,5.058845665207478,1.6432289148312396,100.0,19,19,1,0,0
A2_sens_plus,54,A2,1,54,66.41323029010681,0.16085757411354434,412.8697741222169,19,Coldrerio-Ovest,283.0,7,223.8,22,0.0,223.8,233.8,3,283.0,8.0,45.52269347413305,20.89053681597376,1.2868605929083548,100.0,19,19,1,0,0
A2_sens_plus,55,A2,1,55,72.45832248175743,0.21722400930398117,333.56498074925025,19,Coldrerio-Ovest,283.0,7,224.8,22,0.0,224.8,234.8,4,283.0,8.0,61.47439463302667,10.983927848730765,1.7377920744318494,100.0,19,19,1,0,0
A2_sens_plus,56,A2,1,56,46.713262043067196,0.17812337838390083,262.2522796664474,16,Sasso/Cadenazzo-Nord,243.0,1,201.8,20,0.0,201.8,211.8,0,243.0,48.0,43.2839809472879,3.429281095779295,8.54992216242724,100.0,16,16,1,0,0
A2_sens_plus,57,A2,1,57,55.4992956762315,0.21594226346919018,257.0098821074455,16,Sasso/Cadenazzo-Nord,243.0,1,202.8,20,9.0,211.8,221.8,0,243.0,48.0,52.473970023013216,3.0253256532182817,10.365228646521128,100.0,16,16,1,0,0
A2_sens_plus,58,A2,1,58,21.183759850212596,0.22269946142868827,95.12263619459159,6,Neuenkirch-West,86.0,3,109.6,10,0.0,109.6,119.6,2,86.0,205.0,19.15215368286719,2.031606167345405,45.6533895928811,100.0,6,6,1,0,0
A2_sens_plus,59,A2,1,59,19.162405882877877,0.2268647491917657,84.46621148127404,5,Inseli,79.0,1,106.4,10,0.0,106.4,116.4,0,79.0,212.0,17.92231518614949,1.2400906967283873,48.09532682865433,100.0,5,5,1,0,0
A2_sens_plus,60,A2,1,60,63.47223694323773,0.16077409459558964,394.79144387592714,19,Coldrerio-Ovest,283.0,7,229.8,22,0.0,229.8,239.8,5,283.0,8.0,45.499068770551865,17.973168172685867,1.2861927567647171,100.0,19,19,1,0,0
A2_sens_plus,61,A2,1,61,47.6876964914506,0.24160118451376078,197.38188199459955,11,San Gottardo-Sud Ambri-Piotta,185.0,6,172.0,17,0.0,172.0,182.0,1,185.0,106.0,44.696219135045745,2.9914773564048573,25.609725558458642,100.0,11,11,1,0,0
A2_sens_plus,62,A2,1,62,55.218888518495106,0.17302139908948808,319.1448503426761,19,Coldrerio-Ovest,283.0,7,231.8,23,0.0,231.8,241.8,6,283.0,8.0,48.96505594232512,6.253832576169984,1.3841711927159046,100.0,19,19,1,0,0
A2_sens_plus,63,A2,1,63,71.19990859328205,0.15374125561761798,463.11517560627294,19,Coldrerio-Ovest,283.0,7,232.8,23,0.0,232.8,242.8,0,283.0,8.0,43.508775339785885,27.69113325349616,1.2299300449409438,100.0,19,19,1,0,0
A2_sens_plus,64,A2,1,64,60.777465600047265,0.20548524693914832,295.77532453240156,19,Coldrerio-Ovest,283.0,7,233.8,23,0.0,233.8,243.8,1,283.0,8.0,58.152324883778974,2.625140716268291,1.6438819755131866,100.0,19,19,1,0,0
A2_sens_plus,65,A2,1,65,54.286352052639664,0.18709222838624387,290.1582418515419,19,Coldrerio-Ovest,283.0,7,234.8,23,0.0,234.8,244.8,2,283.0,8.0,52.947100633307016,1.3392514193326477,1.496737827089951,100.0,19,19,1,0,0
A2_sens_plus,66,A2,1,66,54.736572859633085,0.23297897431324133,234.94211450188422,15,Bellinzona-Nord,233.0,10,205.8,20,0.0,205.8,215.8,2,233.0,58.0,54.28410101498523,0.45247184464785306,13.512780510167996,100.0,15,15,1,0,0
A2_sens_plus,67,A2,1,67,34.316007845008976,0.2308251472064302,148.66667804751657,8,Amsteg,148.0,1,155.8,15,0.0,155.8,165.8,0,148.0,143.0,34.162121786551666,0.15388605845731007,33.007996050519516,100.0,8,8,1,0,0
A2_sens_plus,68,A2,1,68,12.465426765435152,0.18171388928227153,68.5991963226958,3,Gunzgen-Süd,46.0,6,95.6,9,0.0,95.6,105.6,1,46.0,245.0,8.35883890698449,4.106587858450663,44.51990287415652,100.0,3,3,1,0,0
A2_sens_plus,69,A2,1,69,44.93739113858899,0.2452899395069745,183.20111794601857,10,Wassen,158.0,1,163.8,16,3.0,166.8,176.8,0,158.0,133.0,38.755810442101975,6.181580696487018,32.62356195442761,100.0,10,10,1,0,0
A2_sens_plus,70,A2,1,70,27.166773825562338,0.17909178381401186,151.69190482671854,8,Amsteg,148.0,1,158.8,15,7.0,165.8,175.8,0,148.0,143.0,26.505584004473757,0.6611898210885805,25.610125085403695,100.0,8,8,1,0,0
A2_sens_plus,71,A2,1,71,42.682291497970894,0.20150571292317146,211.8167811661224,12,Lavorgo,201.0,1,191.6,19,0.0,191.6,201.6,0,201.0,90.0,40.502648297557464,2.1796432004134303,18.135514163085432,100.0,12,12,1,0,0
A2_sens_plus,72,A2,1,72,78.27224586145329,0.17559650905676027,445.7505805890045,19,Coldrerio-Ovest,283.0,7,241.8,24,0.0,241.8,251.8,3,283.0,8.0,49.693812063063156,28.57843379839013,1.4047720724540822,100.0,19,19,1,0,0
A2_sens_plus,73,A2,1,73,28.71515886922726,0.24360435700489633,117.87621215925174,6,Neuenkirch-West,86.0,3,124.6,12,0.0,124.6,134.6,0,86.0,205.0,20.949974702421084,7.765184166806176,49.938893186003746,100.0,6,6,1,0,0
A2_sens_plus,74,A2,1,74,14.664219335125281,0.1664607817582018,88.09413953387703,6,Neuenkirch-West,86.0,3,125.6,12,0.0,125.6,135.6,1,86.0,205.0,14.315627231205356,0.3485921039199251,34.12446026043137,100.0,6,6,1,0,0
A2_sens_plus,75,A2,1,75,32.510711361759725,0.1544910619392329,210.43749038729115,12,Lavorgo,201.0,1,195.6,19,6.0,201.6,211.6,0,201.0,90.0,31.052703449785813,1.4580079119739118,13.904195574530961,100.0,12,12,1,0,0
A2_sens_plus,76,A2,1,76,33.48750062133469,0.1935097060003038,173.05333832341267,10,Wassen,158.0,1,170.8,17,6.0,176.8,186.8,0,158.0,133.0,30.574533548048,2.9129670732866906,25.736790898040404,100.0,10,10,1,0,0
A2_sens_plus,77,A2,1,77,62.953321178151604,0.2492375564055837,252.5836077276725,16,Sasso/Cadenazzo-Nord,243.0,1,222.8,22,0.0,222.8,232.8,0,243.0,48.0,60.56472620655684,2.388594971594763,11.963402707468017,100.0,16,16,1,0,0
A2_sens_plus,78,A2,1,78,54.562572187302266,0.2391677266254914,228.13517926162692,14,Moleno-Sud,225.0,1,213.0,21,0.0,213.0,223.0,0,225.0,66.0,53.81273849073557,0.7498336965666965,15.785069957282433,100.0,14,14,1,0,0
A2_sens_plus,79,A2,1,79,72.71185672851308,0.2248608019456949,323.363859326951,19,Coldrerio-Ovest,283.0,7,248.8,24,0.0,248.8,258.8,4,283.0,8.0,63.63560695063166,9.076249777881422,1.7988864155655593,100.0,19,19,1,0,0
A2_sens_plus,80,A2,1,80,63.145083226191005,0.2390792490878525,264.1177913478706,17,Agno/Muzzano-Sud,263.0,1,237.79999999999998,23,0.0,237.79999999999998,247.79999999999998,0,263.0,28.0,62.877842510105204,0.26724071608580147,6.69421897445987,100.0,17,17,1,0,0
A2_sens_plus,81,A2,1,81,42.510948915205645,0.23934466396978632,177.6139405412941,10,Wassen,158.0,1,175.8,17,11.0,186.8,196.8,0,158.0,133.0,37.81645690722624,4.694492007979406,31.83284030798158,100.0,10,10,1,0,0
A2_sens_plus,82,A2,1,82,75.12163077328277,0.2018858360386449,372.09956006474386,19,Coldrerio-Ovest,283.0,7,251.8,25,0.0,251.8,261.8,5,283.0,8.0,57.13369159893651,17.987939174346266,1.6150866883091592,100.0,19,19,1,0,0
A2_sens_plus,83,A2,1,83,23.357833592616313,0.1815929051830793,128.6274569431404,6,Neuenkirch-West,86.0,3,134.6,13,0.0,134.6,144.6,2,86.0,205.0,15.61698984574482,7.740843746871493,37.22654556253126,100.0,6,6,1,0,0
A2_sens_plus,84,A2,1,84,11.816965850708838,0.2272012432110988,52.01100875900303,3,Gunzgen-Süd,46.0,6,111.6,11,0.0,111.6,121.6,2,46.0,245.0,10.451257187710546,1.3657086629982924,55.664304586719204,100.0,3,3,1,0,0
A2_sens_plus,85,A2,1,85,17.20382886205134,0.21616612631677612,79.58614587393933,5,Inseli,79.0,1,132.4,13,0.0,132.4,142.4,0,79.0,212.0,17.077123979025313,0.12670488302602578,45.82721877915654,100.0,5,5,1,0,0
